,Brand,Model,ROM,RAM,OS,Screen size,Dual Sim,Expandable Memory,5G,Fingerprint Sensor,Price
36678,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,129999
36679,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,129999
36680,Apple,iPhone 11,256.0,4.0,iOS,6.06,1,1,0,1,129999
36681,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,1,1,0,1,130000
36682,Xiaomi,Mi 11,256.0,3.0,Android,6.81,1,0,0,1,130000
36683,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,130000
36684,Apple,iPhone 11,256.0,4.0,iOS,6.06,1,1,0,1,130000
36685,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,1,0,1,130000
36686,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,130000
36687,Xiaomi,Mi 11,256.0,3.0,Android,6.81,1,0,0,1,130000
36688,Samsung,Galaxy S20+,256.0,8.0,Android,6.7,1,1,0,1,130000
36689,Samsung,Galaxy S20FE,64.0,6.0,Android,6.5,0,0,1,0,130000
36690,Apple,iPhone 11,64.0,4.0,iOS,6.06,1,0,0,0,130000
36691,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,130000
36692,Samsung,Galaxy S20FE,128.0,6.0,Android,6.5,0,0,1,0,130000
36693,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,130000
36694,Samsung,Galaxy S20 Ultra,256.0,12.0,Android,6.9,1,1,0,1,130000
36695,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,130000
36696,Apple,iPhone 11,64.0,4.0,iOS,6.06,1,0,0,0,130000
36697,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,0,0,0,130000
36698,Samsung,Galaxy Note 10 Plus,128.0,12.0,Android,6.8,0,0,0,0,130000
36699,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,130000
36700,Apple,iPhone 11,64.0,4.0,iOS,6.06,1,0,0,0,130000
36701,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,1,130000
36702,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,130000
36703,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,130000
36704,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,130000
36705,Xiaomi,Mi 11,256.0,3.0,Android,6.81,1,1,1,1,130000
36706,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,1,1,0,1,130000
36707,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,1,0,1,130000
36708,Apple,iPhone 11,64.0,4.0,iOS,6.06,1,0,0,0,130000
36709,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,1,0,0,0,130000
36710,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,130000
36711,Samsung,Galaxy Note 20,256.0,8.0,Android,6.7,0,0,0,0,130000
36712,Apple,iPhone 11,64.0,4.0,iOS,6.06,1,0,0,0,130000
36713,OnePlus,9,256.0,8.0,Android,6.55,1,0,0,1,130000
36714,Apple,iPhone 11,256.0,4.0,iOS,6.06,0,0,0,0,130000
36715,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,130000
36716,Apple,iPhone 11,64.0,4.0,iOS,6.06,1,0,0,0,130000
36717,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,1,130000
36718,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,130000
36719,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,1,130000
36720,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,130000
36721,Apple,iPhone XS Max,64.0,4.0,iOS,6.5,1,1,0,1,130000
36722,Xiaomi,Mi 11,256.0,3.0,Android,6.81,1,1,0,1,130000
36723,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,130000
36724,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,1,1,0,1,130000
36725,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,130000
36726,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,130000
36727,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,130000
36728,Apple,iPhone 11,256.0,4.0,iOS,6.06,1,0,0,0,130000
36729,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,130000
36730,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,130000
36731,OnePlus,8 Pro,256.0,12.0,Android,6.78,0,0,0,0,130000
36732,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,1,0,0,130000
36733,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,130000
36734,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,130000
36735,Apple,iPhone 11,64.0,4.0,iOS,6.06,1,1,0,1,130000
36736,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,1,0,0,130000
36737,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,1,0,1,130000
36738,Samsung,Galaxy S20 Ultra,128.0,12.0,Android,6.9,1,0,0,0,130000
36739,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,130000
36740,Apple,iPhone 11 Pro,128.0,4.0,iOS,5.85,0,0,0,0,130000
36741,Apple,iPhone XS Max,128.0,4.0,iOS,6.5,1,0,0,0,130000
36742,Samsung,Galaxy S21,128.0,8.0,Android,6.2,0,0,1,0,130000
36743,Apple,iPhone XS Max,128.0,4.0,iOS,6.5,1,1,0,1,130000
36744,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,130000
36745,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,130000
36746,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,130000
36747,Apple,iPhone 11,64.0,4.0,iOS,6.06,1,0,0,0,130000
36748,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,130000
36749,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,130000
36750,Apple,iPhone 11,64.0,4.0,iOS,6.06,1,0,0,0,130000
36751,Apple,iPhone 11,256.0,4.0,iOS,6.06,0,0,0,0,130000
36752,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,1,0,0,0,130000
36753,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,1,0,1,130000
36754,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,1,130000
36755,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,130000
36756,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,130000
36757,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,130000
36758,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,130000
36759,OnePlus,9,256.0,8.0,Android,6.55,1,0,0,1,130000
36760,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,130500
36761,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,130500
36762,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,130500
36763,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,130500
36764,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,130900
36765,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,130999
36766,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,130999
36767,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,130999
36768,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,130999
36769,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,130999
36770,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,131000
36771,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,131000
36772,Apple,iPhone 11,64.0,4.0,iOS,6.06,1,0,0,0,131000
36773,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,1,0,1,131000
36774,Apple,iPhone 11,64.0,4.0,iOS,6.06,1,0,0,0,131000
36775,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,131000
36776,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,131000
36777,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,131000
36778,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,131499
36779,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,131500
36780,Apple,iPhone XS Max,64.0,4.0,iOS,6.5,0,0,0,0,131500
36781,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,131500
36782,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,1,0,0,0,132000
36783,Apple,iPhone 11,256.0,4.0,iOS,6.06,0,0,0,0,132000
36784,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,1,132000
36785,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,1,0,0,132000
36786,Huawei,P40,256.0,6.0,Android,6.1,1,0,0,1,132000
36787,Apple,iPhone 11 Pro,64.0,4.0,iOS,5.85,0,0,0,0,132000
36788,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,132000
36789,Apple,iPhone 11,64.0,4.0,iOS,6.06,1,0,0,0,132000
36790,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,1,0,0,132000
36791,Apple,iPhone 11 Pro Max,256.0,4.0,iOS,6.46,0,0,0,0,132000
36792,Samsung,Galaxy Note 20,256.0,8.0,Android,6.7,0,0,0,1,132000
36793,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,132000
36794,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,0,0,0,132000
36795,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,132000
36796,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,132000
36797,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,132000
36798,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,132000
36799,Apple,iPhone XS Max,128.0,4.0,iOS,6.5,0,0,0,0,132000
36800,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,0,0,0,132000
36801,Apple,iPhone 11 Pro,256.0,4.0,iOS,5.85,0,1,0,0,132000
36802,Apple,iPhone 12 mini,64.0,4.0,iOS,5.42,1,0,0,0,132000
36803,Apple,iPhone XS Max,64.0,4.0,iOS,6.5,0,0,0,0,132000
36804,OnePlus,9,256.0,8.0,Android,6.55,1,1,1,1,132000
36805,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,1,1,0,0,132000
36806,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,132000
36807,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,1,0,1,132000
36808,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,132500
36809,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,132500
36810,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,1,0,1,132500
36811,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,132500
36812,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,132500
36813,Apple,iPhone XS Max,64.0,4.0,iOS,6.5,0,0,0,0,132500
36814,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,132500
36815,Apple,iPhone 12 mini,64.0,4.0,iOS,5.42,0,0,0,0,132500
36816,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,132500
36817,Apple,iPhone XS Max,64.0,4.0,iOS,6.5,0,0,0,0,132500
36818,Google,Pixel 5,64.0,8.0,Android,6.0,0,0,1,0,132500
36819,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,132500
36820,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,132500
36821,Samsung,Galaxy Note 20,256.0,8.0,Android,6.7,0,0,1,1,132900
36822,Apple,iPhone 11,256.0,4.0,iOS,6.06,0,0,0,0,132999
36823,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,133000
36824,Apple,iPhone 11,64.0,4.0,iOS,6.06,1,0,0,0,133000
36825,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,133000
36826,OnePlus,9,256.0,8.0,Android,6.55,0,0,0,0,133000
36827,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,133000
36828,Apple,iPhone XS Max,128.0,4.0,iOS,6.5,0,0,0,0,133000
36829,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,133000
36830,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,133000
36831,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,0,0,0,133000
36832,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,133000
36833,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,0,0,1,133000
36834,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,133000
36835,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,133000
36836,Apple,iPhone XS Max,512.0,4.0,iOS,6.5,0,0,0,0,133000
36837,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,133500
36838,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,133500
36839,Google,Pixel 5,256.0,8.0,Android,6.0,0,0,1,0,133500
36840,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,133500
36841,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,133500
36842,Samsung,Galaxy Note 20,256.0,8.0,Android,6.7,0,0,1,0,133500
36843,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,0,0,0,133500
36844,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,0,0,0,134000
36845,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,134000
36846,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,134000
36847,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,1,0,1,134000
36848,OnePlus,8 Pro,256.0,12.0,Android,6.78,1,0,0,0,134000
36849,Apple,iPhone XS Max,512.0,4.0,iOS,6.5,0,0,0,0,134000
36850,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,0,0,0,134000
36851,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,134000
36852,Apple,iPhone 11,256.0,4.0,iOS,6.06,1,1,0,0,134000
36853,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,134000
36854,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,134000
36855,Apple,iPhone XS Max,512.0,4.0,iOS,6.5,0,0,0,0,134000
36856,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,134000
36857,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,1,0,0,0,134000
36858,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,1,0,0,0,134000
36859,Apple,iPhone 12 mini,64.0,4.0,iOS,5.42,0,0,0,0,134500
36860,Apple,iPhone 11,64.0,4.0,iOS,6.06,1,1,0,1,134500
36861,Apple,iPhone 11,64.0,4.0,iOS,6.06,1,0,0,0,134500
36862,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,1,0,0,134500
36863,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,0,0,1,134500
36864,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,134500
36865,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,134900
36866,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,0,0,0,134900
36867,Apple,iPhone 11,64.0,4.0,iOS,6.06,1,0,0,0,134900
36868,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,134900
36869,Samsung,Galaxy S20+,128.0,8.0,Android,6.7,1,1,0,1,134990
36870,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,134990
36871,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,134990
36872,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,134990
36873,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,134990
36874,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,134990
36875,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,134999
36876,Samsung,Galaxy S21,128.0,8.0,Android,6.2,0,1,0,1,134999
36877,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,134999
36878,Apple,iPhone XS,128.0,4.0,iOS,5.85,1,0,0,1,135000
36879,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36880,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36881,Google,Pixel 5,128.0,8.0,Android,6.0,1,0,0,1,135000
36882,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36883,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,135000
36884,OnePlus,9,256.0,8.0,Android,6.55,0,0,0,0,135000
36885,Apple,iPhone 11,64.0,4.0,iOS,6.06,1,0,0,0,135000
36886,Apple,iPhone XS Max,512.0,4.0,iOS,6.5,1,0,0,1,135000
36887,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,1,1,0,0,135000
36888,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,135000
36889,Apple,iPhone XR,128.0,3.0,iOS,6.06,0,0,0,1,135000
36890,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36891,Samsung,Galaxy Note 20,128.0,8.0,Android,6.7,1,0,0,1,135000
36892,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36893,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,1,0,1,135000
36894,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,135000
36895,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,1,1,0,1,135000
36896,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36897,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,1,0,0,135000
36898,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36899,Apple,iPhone XS Max,128.0,4.0,iOS,6.5,0,0,0,0,135000
36900,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,135000
36901,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36902,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,1,0,0,135000
36903,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36904,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,1,0,0,0,135000
36905,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,135000
36906,Apple,iPhone XS Max,128.0,4.0,iOS,6.5,0,0,0,0,135000
36907,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36908,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36909,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36910,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,135000
36911,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,0,0,0,135000
36912,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36913,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36914,Apple,iPhone XS Max,128.0,4.0,iOS,6.5,1,1,0,1,135000
36915,Apple,iPhone 11 Pro,64.0,4.0,iOS,5.85,0,0,0,0,135000
36916,Huawei,Mate 30E Pro,64.0,8.0,Android,6.53,1,1,0,1,135000
36917,Apple,iPhone XS Max,128.0,4.0,iOS,6.5,1,1,0,1,135000
36918,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,1,135000
36919,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36920,Apple,iPhone XS Max,512.0,4.0,iOS,6.5,0,1,0,0,135000
36921,Apple,iPhone XS Max,512.0,4.0,iOS,6.5,0,0,0,0,135000
36922,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36923,Apple,iPhone 12 mini,64.0,4.0,iOS,5.42,1,0,0,0,135000
36924,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,1,135000
36925,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,1,135000
36926,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,1,135000
36927,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36928,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36929,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36930,Apple,iPhone XS Max,128.0,4.0,iOS,6.5,1,1,0,1,135000
36931,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,0,0,0,135000
36932,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,0,0,0,135000
36933,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,135000
36934,OnePlus,8 Pro,256.0,12.0,Android,6.78,1,1,0,1,135000
36935,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36936,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,1,0,1,135000
36937,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,0,0,0,135000
36938,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,0,0,1,135000
36939,Apple,iPhone XS Max,512.0,4.0,iOS,6.5,0,0,0,0,135000
36940,Apple,iPhone 11,512.0,4.0,iOS,6.06,0,0,0,0,135000
36941,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36942,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36943,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36944,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,0,0,0,135000
36945,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36946,Apple,iPhone 11 Pro,64.0,4.0,iOS,5.85,0,0,0,0,135000
36947,Apple,iPhone XS Max,64.0,4.0,iOS,6.5,1,1,0,0,135000
36948,Apple,iPhone XS Max,128.0,4.0,iOS,6.5,1,0,0,0,135000
36949,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135000
36950,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135500
36951,Apple,iPhone 12 mini,64.0,4.0,iOS,5.42,0,1,0,1,135500
36952,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135899
36953,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135899
36954,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,135900
36955,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,1,0,1,135900
36956,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135990
36957,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135990
36958,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135990
36959,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135990
36960,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135999
36961,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135999
36962,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135999
36963,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135999
36964,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135999
36965,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135999
36966,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135999
36967,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135999
36968,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135999
36969,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,135999
36970,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,136000
36971,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,136000
36972,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,136000
36973,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,136000
36974,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,136000
36975,Samsung,Galaxy Note 20,128.0,8.0,Android,6.7,1,1,0,1,136000
36976,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,136000
36977,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,136000
36978,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,1,0,1,136000
36979,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,1,0,1,136000
36980,Apple,iPhone XS Max,128.0,4.0,iOS,6.5,0,1,0,0,136000
36981,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,136000
36982,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,136000
36983,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,136000
36984,Apple,iPhone 11,64.0,4.0,iOS,6.06,1,0,0,0,136500
36985,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,0,0,0,0,136500
36986,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,136500
36987,Apple,iPhone 12 mini,128.0,4.0,iOS,5.42,1,0,0,0,136500
36988,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,136500
36989,Apple,iPhone 11,64.0,4.0,iOS,6.06,1,0,0,0,136500
36990,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,1,136990
36991,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,0,0,0,136990
36992,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,136990
36993,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,136990
36994,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,1,0,1,136990
36995,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,1,136990
36996,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,136990
36997,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,137000
36998,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,137000
36999,Apple,iPhone 11,64.0,4.0,iOS,6.06,0,0,0,0,137000
37000,Samsung,Galaxy Note 20,256.0,8.0,Android,6.7,1,1,1,1,137000
37001,Samsung,Galaxy Note 20,256.0,8.0,Android,6.7,0,0,1,0,137000
37002,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,137000
37003,Apple,iPhone XS Max,256.0,4.0,iOS,6.5,1,0,0,0,137000
37004,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,1,0,1,137000
37005,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,137000
37006,Apple,iPhone XS Max,128.0,4.0,iOS,6.5,0,0,0,0,137000
37007,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,137000
37008,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,1,0,1,137000
37009,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,137000
37010,Apple,iPhone 11,128.0,4.0,iOS,6.06,0,0,0,0,137000
37011,Apple,iPhone 11,128.0,4.0,iOS,6.06,1,1,0,1,137000
